Datum och tid för uttag,Register/källa,Titel,Diagramrubrik,Indikator-Id,Mätperiod,Periodtyp,Regionskod,Enhetskod,Enhetstyp,Enhetsnamn,Ålder,Kön/Totalt,Måttenhet,Värde
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2022-03,Månad,22,22,Region,Västernorrland,Alla,Totalt,Antal,284
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2022-02,Månad,22,22,Region,Västernorrland,Alla,Totalt,Antal,221
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2022-01,Månad,22,22,Region,Västernorrland,Alla,Totalt,Antal,226
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2021-12,Månad,22,22,Region,Västernorrland,Alla,Totalt,Antal,193
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2021-11,Månad,22,22,Region,Västernorrland,Alla,Totalt,Antal,250
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2021-10,Månad,22,22,Region,Västernorrland,Alla,Totalt,Antal,210
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2021-09,Månad,22,22,Region,Västernorrland,Alla,Totalt,Antal,227
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2021-08,Månad,22,22,Region,Västernorrland,Alla,Totalt,Antal,260
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2021-07,Månad,22,22,Region,Västernorrland,Alla,Totalt,Antal,252
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2021-06,Månad,22,22,Region,Västernorrland,Alla,Totalt,Antal,234
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2021-05,Månad,22,22,Region,Västernorrland,Alla,Totalt,Antal,250
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2021-04,Månad,22,22,Region,Västernorrland,Alla,Totalt,Antal,253
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2021-03,Månad,22,22,Region,Västernorrland,Alla,Totalt,Antal,247
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2021-02,Månad,22,22,Region,Västernorrland,Alla,Totalt,Antal,205
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2021-01,Månad,22,22,Region,Västernorrland,Alla,Totalt,Antal,252
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2020-12,Månad,22,22,Region,Västernorrland,Alla,Totalt,Antal,222
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2020-11,Månad,22,22,Region,Västernorrland,Alla,Totalt,Antal,232
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2020-10,Månad,22,22,Region,Västernorrland,Alla,Totalt,Antal,282
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2020-09,Månad,22,22,Region,Västernorrland,Alla,Totalt,Antal,285
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2020-08,Månad,22,22,Region,Västernorrland,Alla,Totalt,Antal,311
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2020-07,Månad,22,22,Region,Västernorrland,Alla,Totalt,Antal,277
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2020-06,Månad,22,22,Region,Västernorrland,Alla,Totalt,Antal,238
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2020-05,Månad,22,22,Region,Västernorrland,Alla,Totalt,Antal,256
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2020-04,Månad,22,22,Region,Västernorrland,Alla,Totalt,Antal,202
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2020-03,Månad,22,22,Region,Västernorrland,Alla,Totalt,Antal,242
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2020-02,Månad,22,22,Region,Västernorrland,Alla,Totalt,Antal,303
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2020-01,Månad,22,22,Region,Västernorrland,Alla,Totalt,Antal,280
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2019-12,Månad,22,22,Region,Västernorrland,Alla,Totalt,Antal,283
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2019-11,Månad,22,22,Region,Västernorrland,Alla,Totalt,Antal,279
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2019-10,Månad,22,22,Region,Västernorrland,Alla,Totalt,Antal,311
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2019-09,Månad,22,22,Region,Västernorrland,Alla,Totalt,Antal,277
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2019-08,Månad,22,22,Region,Västernorrland,Alla,Totalt,Antal,296
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2019-07,Månad,22,22,Region,Västernorrland,Alla,Totalt,Antal,294
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2019-06,Månad,22,22,Region,Västernorrland,Alla,Totalt,Antal,292
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2019-05,Månad,22,22,Region,Västernorrland,Alla,Totalt,Antal,285
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2019-04,Månad,22,22,Region,Västernorrland,Alla,Totalt,Antal,268
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2019-03,Månad,22,22,Region,Västernorrland,Alla,Totalt,Antal,270
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2019-02,Månad,22,22,Region,Västernorrland,Alla,Totalt,Antal,259
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2019-01,Månad,22,22,Region,Västernorrland,Alla,Totalt,Antal,290
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2023-07,Månad,23,23,Region,Jämtland Härjedalen,Alla,Totalt,Antal,132
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2023-06,Månad,23,23,Region,Jämtland Härjedalen,Alla,Totalt,Antal,152
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2023-05,Månad,23,23,Region,Jämtland Härjedalen,Alla,Totalt,Antal,182
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2023-04,Månad,23,23,Region,Jämtland Härjedalen,Alla,Totalt,Antal,160
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2023-03,Månad,23,23,Region,Jämtland Härjedalen,Alla,Totalt,Antal,179
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2023-02,Månad,23,23,Region,Jämtland Härjedalen,Alla,Totalt,Antal,154
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2023-01,Månad,23,23,Region,Jämtland Härjedalen,Alla,Totalt,Antal,160
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2022-12,Månad,23,23,Region,Jämtland Härjedalen,Alla,Totalt,Antal,168
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2022-11,Månad,23,23,Region,Jämtland Härjedalen,Alla,Totalt,Antal,152
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2022-10,Månad,23,23,Region,Jämtland Härjedalen,Alla,Totalt,Antal,143
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2022-09,Månad,23,23,Region,Jämtland Härjedalen,Alla,Totalt,Antal,160
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2022-08,Månad,23,23,Region,Jämtland Härjedalen,Alla,Totalt,Antal,187
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2022-07,Månad,23,23,Region,Jämtland Härjedalen,Alla,Totalt,Antal,163
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2022-06,Månad,23,23,Region,Jämtland Härjedalen,Alla,Totalt,Antal,171
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2022-05,Månad,23,23,Region,Jämtland Härjedalen,Alla,Totalt,Antal,163
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2022-04,Månad,23,23,Region,Jämtland Härjedalen,Alla,Totalt,Antal,136
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2022-03,Månad,23,23,Region,Jämtland Härjedalen,Alla,Totalt,Antal,140
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2022-02,Månad,23,23,Region,Jämtland Härjedalen,Alla,Totalt,Antal,143
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2022-01,Månad,23,23,Region,Jämtland Härjedalen,Alla,Totalt,Antal,153
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2021-12,Månad,23,23,Region,Jämtland Härjedalen,Alla,Totalt,Antal,145
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2021-11,Månad,23,23,Region,Jämtland Härjedalen,Alla,Totalt,Antal,155
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2021-10,Månad,23,23,Region,Jämtland Härjedalen,Alla,Totalt,Antal,148
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2021-09,Månad,23,23,Region,Jämtland Härjedalen,Alla,Totalt,Antal,131
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2021-08,Månad,23,23,Region,Jämtland Härjedalen,Alla,Totalt,Antal,148
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2021-07,Månad,23,23,Region,Jämtland Härjedalen,Alla,Totalt,Antal,152
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2021-06,Månad,23,23,Region,Jämtland Härjedalen,Alla,Totalt,Antal,157
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2021-05,Månad,23,23,Region,Jämtland Härjedalen,Alla,Totalt,Antal,139
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2021-04,Månad,23,23,Region,Jämtland Härjedalen,Alla,Totalt,Antal,155
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2021-03,Månad,23,23,Region,Jämtland Härjedalen,Alla,Totalt,Antal,152
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2021-02,Månad,23,23,Region,Jämtland Härjedalen,Alla,Totalt,Antal,166
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2021-01,Månad,23,23,Region,Jämtland Härjedalen,Alla,Totalt,Antal,139
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2020-12,Månad,23,23,Region,Jämtland Härjedalen,Alla,Totalt,Antal,142
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2020-11,Månad,23,23,Region,Jämtland Härjedalen,Alla,Totalt,Antal,152
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2020-10,Månad,23,23,Region,Jämtland Härjedalen,Alla,Totalt,Antal,173
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2020-09,Månad,23,23,Region,Jämtland Härjedalen,Alla,Totalt,Antal,154
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2020-08,Månad,23,23,Region,Jämtland Härjedalen,Alla,Totalt,Antal,168
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2020-07,Månad,23,23,Region,Jämtland Härjedalen,Alla,Totalt,Antal,170
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2020-06,Månad,23,23,Region,Jämtland Härjedalen,Alla,Totalt,Antal,165
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2020-05,Månad,23,23,Region,Jämtland Härjedalen,Alla,Totalt,Antal,154
12/21/2023 12:39:26,"Patientregistret, Socialstyrelsen",Besök på akutmottagning psykiatrisk vård,Antal besök på akutmottagning psykiatrisk vård per månad. 2019 års värde är ett genomsnitt för jämförelseperioden 2017-2019,40982337-4c27-41c0-b68e-ee95dddbcfcd,2020-04,Månad,23,23,Region,Jämtland Härjedalen,Alla,Totalt,Antal,149
